algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean,run_id
a2c,123,12900,0.0,8.3,0,50,10.02,0.36,0.2,123_20260110_094302
a2c,123,13000,0.0,8.5,0,50,10.18,0.44,0.16,123_20260110_094302
a2c,123,13100,0.0,8.36,0,50,10.12,0.38,0.2,123_20260110_094302
a2c,123,13200,0.0,8.52,0,50,10.18,0.58,0.1,123_20260110_094302
a2c,123,13300,0.0,8.42,0,50,10.12,0.6,0.1,123_20260110_094302
a2c,123,13400,0.0,8.22,0,50,10.16,0.62,0.14,123_20260110_094302
a2c,123,13500,0.0,7.96,0,50,10.1,0.62,0.18,123_20260110_094302
a2c,123,13600,0.0,8.94,0,50,10.1,0.48,0.04,123_20260110_094302
a2c,123,13700,0.0,8.48,0,50,10.06,0.34,0.18,123_20260110_094302
a2c,123,13800,0.0,8.66,0,50,10.1,0.32,0.16,123_20260110_094302
a2c,123,13900,0.0,9.08,0,50,10.12,0.12,0.16,123_20260110_094302
a2c,123,14000,0.0,8.62,0,50,10.1,0.44,0.12,123_20260110_094302
a2c,123,14100,0.0,7.32,0,50,10.12,0.5,0.36,123_20260110_094302
a2c,123,14200,0.0,8.48,0,50,10.14,0.28,0.22,123_20260110_094302
a2c,123,14300,0.0,8.62,0,50,10.08,0.38,0.14,123_20260110_094302
a2c,123,14400,0.0,8.64,0,50,10.1,0.38,0.14,123_20260110_094302
a2c,123,14500,0.0,8.62,0,50,10.16,0.22,0.22,123_20260110_094302
a2c,123,14600,0.0,8.74,0,50,10.06,0.26,0.16,123_20260110_094302
a2c,123,14700,0.0,8.86,0,50,10.04,0.24,0.14,123_20260110_094302
a2c,123,14800,0.0,8.82,0,50,10.06,0.32,0.12,123_20260110_094302
a2c,123,14900,0.0,9.28,0,50,10.04,0.18,0.08,123_20260110_094302
a2c,123,15000,0.0,9.42,0,50,10.06,0.12,0.08,123_20260110_094302
a2c,123,15100,0.0,9.24,0,50,10.08,0.22,0.08,123_20260110_094302
a2c,123,15200,0.0,9.28,0,50,10.12,0.22,0.08,123_20260110_094302
a2c,123,15300,0.0,9.18,0,50,10.08,0.2,0.1,123_20260110_094302
a2c,123,15400,0.0,8.84,0,50,10.04,0.3,0.12,123_20260110_094302
a2c,123,15500,0.0,9.06,0,50,10.02,0.18,0.12,123_20260110_094302
a2c,123,15600,0.0,9.68,0,50,10.1,0.06,0.06,123_20260110_094302
a2c,123,15700,0.0,9.6,0,50,10.2,0.2,0.04,123_20260110_094302
a2c,123,15800,0.0,9.56,0,50,10.22,0.18,0.06,123_20260110_094302
a2c,123,15900,0.0,9.42,0,50,10.2,0.14,0.1,123_20260110_094302
a2c,123,16000,0.0,9.12,0,50,10.2,0.24,0.12,123_20260110_094302
a2c,123,16100,0.0,9.46,0,50,10.12,0.08,0.1,123_20260110_094302
a2c,123,16200,0.0,9.08,0,50,10.22,0.22,0.14,123_20260110_094302
a2c,123,16300,0.0,9.04,0,50,10.22,0.24,0.14,123_20260110_094302
a2c,123,16400,0.0,9.12,0,50,10.12,0.2,0.12,123_20260110_094302
a2c,123,16500,0.0,9.22,0,50,10.12,0.2,0.1,123_20260110_094302
a2c,123,16600,0.0,9.56,0,50,10.26,0.1,0.1,123_20260110_094302
a2c,123,16700,0.0,9.32,0,50,10.12,0.2,0.08,123_20260110_094302
a2c,123,16800,0.0,8.88,0,50,10.2,0.26,0.16,123_20260110_094302
a2c,123,16900,0.0,9.36,0,50,10.18,0.26,0.06,123_20260110_094302
a2c,123,17000,0.0,9.7,0,50,10.16,0.18,0.02,123_20260110_094302
a2c,123,17100,0.0,7.74,0,50,10.16,0.36,0.34,123_20260110_094302
a2c,123,17200,0.0,7.68,0,50,10.2,0.36,0.36,123_20260110_094302
a2c,123,17300,0.0,9.3,0,50,10.14,0.12,0.12,123_20260110_094302
a2c,123,17400,0.0,8.62,0,50,10.22,0.3,0.2,123_20260110_094302
a2c,123,17500,0.0,8.3,0,50,10.1,0.3,0.24,123_20260110_094302
a2c,123,17600,0.0,8.6,0,50,10.14,0.32,0.18,123_20260110_094302
a2c,123,17700,0.0,9.22,0,50,10.22,0.2,0.12,123_20260110_094302
a2c,123,17800,0.0,9.4,0,50,10.26,0.18,0.1,123_20260110_094302
a2c,123,17900,0.0,9.38,0,50,10.2,0.16,0.1,123_20260110_094302
a2c,123,18000,0.0,9.72,0,50,10.24,0.16,0.04,123_20260110_094302
a2c,123,18100,0.0,9.8,0,50,10.1,0.1,0.02,123_20260110_094302
a2c,123,18200,0.0,9.4,0,50,10.2,0.2,0.08,123_20260110_094302
a2c,123,18300,0.0,9.28,0,50,10.22,0.22,0.1,123_20260110_094302
a2c,123,18400,0.0,9.62,0,50,10.32,0.2,0.06,123_20260110_094302
a2c,123,18500,0.0,9.88,0,50,10.18,0.1,0.02,123_20260110_094302
a2c,123,18600,0.0,9.78,0,50,10.26,0.24,0.0,123_20260110_094302
a2c,123,18700,0.0,9.36,0,50,10.28,0.36,0.04,123_20260110_094302
a2c,123,18800,0.0,9.56,0,50,10.22,0.28,0.02,123_20260110_094302
a2c,123,18900,0.0,9.7,0,50,10.24,0.22,0.02,123_20260110_094302
a2c,123,19000,0.0,9.26,0,50,10.16,0.2,0.1,123_20260110_094302
a2c,123,19100,0.0,9.5,0,50,10.1,0.2,0.04,123_20260110_094302
a2c,123,19200,0.0,9.52,0,50,10.26,0.22,0.06,123_20260110_094302
a2c,123,19300,0.0,9.98,0,50,10.26,0.14,0.0,123_20260110_094302
a2c,123,19400,0.0,9.6,0,50,10.36,0.18,0.08,123_20260110_094302
a2c,123,19500,0.0,9.58,0,50,10.22,0.22,0.04,123_20260110_094302
a2c,123,19600,0.0,9.72,0,50,10.26,0.22,0.02,123_20260110_094302
a2c,123,19700,0.0,9.36,0,50,10.28,0.26,0.08,123_20260110_094302
a2c,123,19800,0.0,9.54,0,50,10.3,0.28,0.04,123_20260110_094302
a2c,123,19900,0.0,9.1,0,50,10.18,0.24,0.12,123_20260110_094302
a2c,123,20000,0.0,9.34,0,50,10.16,0.26,0.06,123_20260110_094302
a2c,456,100,0.0,5.34,0,50,10.06,1.16,0.48,456_20260110_143954
a2c,456,200,0.0,6.02,0,50,10.0,1.14,0.34,456_20260110_143954
a2c,456,300,0.0,5.44,0,50,10.02,1.24,0.42,456_20260110_143954
a2c,456,400,0.0,5.4,0,50,10.02,1.26,0.42,456_20260110_143954
a2c,456,500,0.0,5.02,0,50,10.02,1.2,0.52,456_20260110_143954
a2c,456,600,0.0,4.96,0,50,10.02,1.28,0.5,456_20260110_143954
a2c,456,700,0.0,5.56,0,50,10.04,1.34,0.36,456_20260110_143954
a2c,456,800,0.0,5.82,0,50,10.04,1.26,0.34,456_20260110_143954
a2c,456,900,0.0,6.1,0,50,10.12,1.06,0.38,456_20260110_143954
a2c,456,1000,0.0,5.88,0,50,10.04,1.18,0.36,456_20260110_143954
a2c,456,1100,0.0,6.04,0,50,10.06,1.06,0.38,456_20260110_143954
a2c,456,1200,0.0,5.98,0,50,10.02,1.22,0.32,456_20260110_143954
a2c,456,1300,0.0,5.78,0,50,10.02,1.32,0.32,456_20260110_143954
a2c,456,1400,0.0,5.94,0,50,10.02,1.24,0.32,456_20260110_143954
a2c,456,1500,0.0,5.52,0,50,10.02,1.1,0.46,456_20260110_143954
a2c,456,1600,0.0,5.78,0,50,10.02,0.92,0.48,456_20260110_143954
a2c,456,1700,0.0,6.18,0,50,10.08,1.0,0.38,456_20260110_143954
a2c,456,1800,0.0,6.72,0,50,10.08,0.88,0.32,456_20260110_143954
a2c,456,1900,0.0,6.68,0,50,10.02,0.72,0.38,456_20260110_143954
a2c,456,2000,0.0,6.72,0,50,10.08,0.98,0.28,456_20260110_143954
a2c,456,2100,0.0,5.76,0,50,10.06,1.1,0.42,456_20260110_143954
a2c,456,2200,0.0,5.32,0,50,10.08,1.38,0.4,456_20260110_143954
a2c,456,2300,0.0,6.24,0,50,10.04,1.1,0.32,456_20260110_143954
a2c,456,2400,0.0,5.56,0,50,10.04,1.24,0.4,456_20260110_143954
a2c,456,2500,0.0,5.22,0,50,10.02,1.4,0.4,456_20260110_143954
a2c,456,2600,0.0,5.98,0,50,10.04,1.08,0.38,456_20260110_143954
a2c,456,2700,0.0,5.76,0,50,10.1,1.22,0.38,456_20260110_143954
a2c,456,2800,0.0,6.18,0,50,10.08,1.1,0.34,456_20260110_143954
a2c,456,2900,0.0,6.78,0,50,10.0,0.76,0.34,456_20260110_143954
a2c,456,3000,0.0,7.28,0,50,10.1,0.76,0.26,456_20260110_143954
a2c,456,3100,0.0,6.96,0,50,10.0,0.92,0.24,456_20260110_143954
a2c,456,3200,0.0,6.16,0,50,10.04,0.94,0.4,456_20260110_143954
a2c,456,3300,0.0,6.48,0,50,10.06,1.14,0.26,456_20260110_143954
a2c,456,3400,0.0,6.76,0,50,10.02,0.98,0.26,456_20260110_143954
a2c,456,3500,0.0,7.1,0,50,10.06,0.78,0.28,456_20260110_143954
a2c,456,3600,0.0,6.36,0,50,10.02,0.98,0.34,456_20260110_143954
a2c,456,3700,0.0,7.42,0,50,10.02,0.9,0.16,456_20260110_143954
a2c,456,3800,0.0,7.82,0,50,10.04,0.66,0.18,456_20260110_143954
a2c,456,3900,0.0,7.4,0,50,10.06,0.78,0.22,456_20260110_143954
a2c,456,4000,0.0,7.02,0,50,10.08,0.88,0.26,456_20260110_143954
a2c,456,4100,0.0,7.44,0,50,10.06,0.86,0.18,456_20260110_143954
a2c,456,4200,0.0,7.36,0,50,10.04,0.74,0.24,456_20260110_143954
a2c,456,4300,0.0,8.54,0,50,10.04,0.5,0.1,456_20260110_143954
a2c,456,4400,0.0,8.48,0,50,10.04,0.48,0.12,456_20260110_143954
a2c,456,4500,0.0,7.36,0,50,10.0,0.72,0.24,456_20260110_143954
a2c,456,4600,0.0,8.02,0,50,10.06,0.52,0.2,456_20260110_143954
a2c,456,4700,0.0,7.96,0,50,10.02,0.48,0.22,456_20260110_143954
a2c,456,4800,0.0,8.22,0,50,10.04,0.66,0.1,456_20260110_143954
a2c,456,4900,0.0,8.22,0,50,10.0,0.64,0.1,456_20260110_143954
a2c,456,5000,0.0,7.68,0,50,10.0,0.76,0.16,456_20260110_143954
a2c,456,5100,0.0,6.48,0,50,10.04,1.08,0.28,456_20260110_143954
a2c,456,5200,0.0,7.14,0,50,10.12,0.84,0.26,456_20260110_143954
a2c,456,5300,0.0,7.06,0,50,10.08,0.66,0.34,456_20260110_143954
a2c,456,5400,0.0,7.52,0,50,10.04,0.66,0.24,456_20260110_143954
a2c,456,5500,0.0,6.96,0,50,10.02,0.88,0.26,456_20260110_143954
a2c,456,5600,0.0,7.18,0,50,10.06,0.74,0.28,456_20260110_143954
a2c,456,5700,0.0,6.82,0,50,10.06,0.82,0.32,456_20260110_143954
a2c,456,5800,0.0,6.66,0,50,10.04,0.84,0.34,456_20260110_143954
a2c,456,5900,0.0,6.42,0,50,10.06,0.82,0.4,456_20260110_143954
a2c,456,6000,0.0,6.76,0,50,10.02,0.68,0.38,456_20260110_143954
a2c,456,6100,0.0,7.0,0,50,10.04,0.62,0.36,456_20260110_143954
a2c,456,6200,0.0,6.28,0,50,10.06,0.84,0.42,456_20260110_143954
a2c,456,6300,0.0,7.22,0,50,10.1,0.74,0.28,456_20260110_143954
a2c,456,6400,0.0,6.8,0,50,10.02,0.86,0.3,456_20260110_143954
a2c,456,6500,0.0,8.18,0,50,10.02,0.52,0.16,456_20260110_143954
a2c,456,6600,0.0,7.2,0,50,10.14,0.82,0.26,456_20260110_143954
a2c,456,6700,0.0,7.08,0,50,10.04,0.68,0.32,456_20260110_143954
a2c,456,6800,0.0,6.72,0,50,10.04,0.86,0.32,456_20260110_143954
a2c,456,6900,0.0,6.1,0,50,10.02,0.96,0.4,456_20260110_143954
a2c,456,7000,0.0,6.72,0,50,10.06,0.82,0.34,456_20260110_143954
a2c,456,7100,0.0,7.0,0,50,10.06,0.88,0.26,456_20260110_143954
a2c,456,7200,0.0,6.98,0,50,10.02,0.62,0.36,456_20260110_143954
a2c,456,7300,0.0,6.36,0,50,10.08,0.76,0.44,456_20260110_143954
a2c,456,7400,0.0,6.32,0,50,10.04,0.66,0.48,456_20260110_143954
a2c,456,7500,0.0,6.98,0,50,10.06,0.54,0.4,456_20260110_143954
a2c,456,7600,0.0,7.86,0,50,10.0,0.52,0.22,456_20260110_143954
a2c,456,7700,0.0,8.18,0,50,10.06,0.34,0.24,456_20260110_143954
a2c,456,7800,0.0,7.66,0,50,10.04,0.54,0.26,456_20260110_143954
a2c,456,7900,0.0,7.94,0,50,10.0,0.38,0.26,456_20260110_143954
a2c,456,8000,0.0,8.12,0,50,10.04,0.56,0.16,456_20260110_143954
a2c,456,8100,0.0,8.74,0,50,10.02,0.34,0.12,456_20260110_143954
a2c,456,8200,0.0,7.04,0,50,10.0,0.68,0.32,456_20260110_143954
a2c,456,8300,0.0,7.56,0,50,10.08,0.66,0.24,456_20260110_143954
a2c,456,8400,0.0,7.78,0,50,10.04,0.68,0.18,456_20260110_143954
a2c,456,8500,0.0,8.4,0,50,10.14,0.42,0.18,456_20260110_143954
a2c,456,8600,0.0,8.28,0,50,10.12,0.52,0.16,456_20260110_143954
a2c,456,8700,0.0,7.6,0,50,10.14,0.72,0.22,456_20260110_143954
a2c,456,8800,0.0,7.44,0,50,10.04,0.7,0.24,456_20260110_143954
a2c,456,8900,0.0,7.12,0,50,10.08,0.68,0.32,456_20260110_143954
a2c,456,9000,0.0,7.3,0,50,10.04,0.82,0.22,456_20260110_143954
a2c,456,9100,0.0,7.58,0,50,10.14,0.48,0.32,456_20260110_143954
a2c,456,9200,0.0,6.46,0,50,10.14,0.94,0.36,456_20260110_143954
a2c,456,9300,0.0,7.38,0,50,10.08,0.7,0.26,456_20260110_143954
a2c,456,9400,0.0,6.7,0,50,10.08,0.74,0.38,456_20260110_143954
a2c,456,9500,0.0,7.76,0,50,10.08,0.46,0.28,456_20260110_143954
a2c,456,9600,0.0,7.24,0,50,10.14,0.7,0.3,456_20260110_143954
a2c,456,9700,0.0,8.24,0,50,10.08,0.52,0.16,456_20260110_143954
a2c,456,9800,0.0,8.66,0,50,10.08,0.16,0.22,456_20260110_143954
a2c,456,9900,0.0,8.22,0,50,10.1,0.34,0.24,456_20260110_143954
a2c,456,10000,0.0,8.66,0,50,10.14,0.34,0.16,456_20260110_143954
a2c,456,10100,0.0,8.5,0,50,10.1,0.4,0.16,456_20260110_143954
a2c,456,10200,0.0,7.96,0,50,10.08,0.56,0.2,456_20260110_143954
a2c,456,10300,0.0,7.88,0,50,10.1,0.56,0.22,456_20260110_143954
a2c,456,10400,0.0,7.96,0,50,10.14,0.74,0.14,456_20260110_143954
a2c,456,10500,0.0,8.66,0,50,10.14,0.54,0.08,456_20260110_143954
a2c,456,10600,0.0,8.96,0,50,10.08,0.46,0.04,456_20260110_143954
a2c,456,10700,0.0,8.18,0,50,10.18,0.6,0.16,456_20260110_143954
a2c,456,10800,0.0,8.56,0,50,10.08,0.46,0.12,456_20260110_143954
a2c,456,10900,0.0,9.26,0,50,10.1,0.32,0.04,456_20260110_143954
a2c,456,11000,0.0,9.5,0,50,10.02,0.16,0.04,456_20260110_143954
a2c,456,11100,0.0,8.56,0,50,10.06,0.3,0.18,456_20260110_143954
a2c,456,11200,0.0,8.9,0,50,10.04,0.32,0.1,456_20260110_143954
a2c,456,11300,0.0,8.42,0,50,10.16,0.42,0.18,456_20260110_143954
a2c,456,11400,0.0,9.2,0,50,10.1,0.2,0.1,456_20260110_143954
a2c,456,11500,0.0,8.64,0,50,10.08,0.32,0.16,456_20260110_143954
a2c,456,11600,0.0,8.64,0,50,10.1,0.38,0.14,456_20260110_143954
a2c,456,11700,0.0,8.34,0,50,10.12,0.54,0.14,456_20260110_143954
a2c,456,11800,0.0,8.36,0,50,10.08,0.56,0.12,456_20260110_143954
a2c,456,11900,0.0,8.48,0,50,10.1,0.46,0.14,456_20260110_143954
a2c,456,12000,0.0,7.7,0,50,10.06,0.58,0.24,456_20260110_143954
a2c,456,12100,0.0,7.9,0,50,10.12,0.66,0.18,456_20260110_143954
a2c,456,12200,0.0,8.18,0,50,10.1,0.36,0.24,456_20260110_143954
a2c,456,12300,0.0,8.66,0,50,10.18,0.36,0.16,456_20260110_143954
a2c,456,12400,0.0,8.28,0,50,10.12,0.32,0.24,456_20260110_143954
a2c,456,12500,0.0,8.64,0,50,10.16,0.36,0.16,456_20260110_143954
a2c,456,12600,0.0,9.04,0,50,10.14,0.4,0.06,456_20260110_143954
a2c,456,12700,0.0,9.16,0,50,10.1,0.32,0.06,456_20260110_143954
a2c,456,12800,0.0,8.36,0,50,10.14,0.44,0.18,456_20260110_143954
a2c,456,12900,0.0,8.06,0,50,10.06,0.5,0.2,456_20260110_143954
a2c,456,13000,0.0,7.74,0,50,10.08,0.52,0.26,456_20260110_143954
a2c,456,13100,0.0,8.62,0,50,10.08,0.28,0.18,456_20260110_143954
a2c,456,13200,0.0,7.9,0,50,10.18,0.44,0.28,456_20260110_143954
a2c,456,13300,0.0,9.06,0,50,10.08,0.26,0.1,456_20260110_143954
a2c,456,13400,0.0,8.3,0,50,10.2,0.4,0.22,456_20260110_143954
a2c,456,13500,0.0,7.94,0,50,10.14,0.4,0.28,456_20260110_143954
a2c,456,13600,0.0,8.26,0,50,10.1,0.32,0.24,456_20260110_143954
a2c,456,13700,0.0,8.26,0,50,10.08,0.36,0.22,456_20260110_143954
a2c,456,13800,0.0,8.04,0,50,10.12,0.34,0.28,456_20260110_143954
a2c,456,13900,0.0,8.68,0,50,10.18,0.3,0.18,456_20260110_143954
a2c,456,14000,0.0,8.86,0,50,10.08,0.16,0.18,456_20260110_143954
a2c,456,14100,0.0,8.48,0,50,10.06,0.14,0.26,456_20260110_143954
a2c,456,14200,0.0,8.76,0,50,10.18,0.46,0.1,456_20260110_143954
a2c,456,14300,0.0,8.96,0,50,10.16,0.4,0.08,456_20260110_143954
a2c,456,14400,0.0,9.48,0,50,10.06,0.14,0.06,456_20260110_143954
a2c,456,14500,0.0,8.9,0,50,10.1,0.3,0.12,456_20260110_143954
a2c,456,14600,0.0,8.42,0,50,10.1,0.34,0.2,456_20260110_143954
a2c,456,14700,0.0,9.28,0,50,10.14,0.18,0.1,456_20260110_143954
a2c,456,14800,0.0,9.02,0,50,10.16,0.32,0.1,456_20260110_143954
a2c,456,14900,0.0,8.72,0,50,10.14,0.36,0.14,456_20260110_143954
a2c,456,15000,0.0,8.84,0,50,10.16,0.26,0.16,456_20260110_143954
a2c,456,15100,0.0,9.0,0,50,10.16,0.18,0.16,456_20260110_143954
a2c,456,15200,0.0,8.94,0,50,10.18,0.22,0.16,456_20260110_143954
a2c,456,15300,0.0,8.54,0,50,10.18,0.22,0.24,456_20260110_143954
a2c,456,15400,0.0,9.64,0,50,10.28,0.12,0.08,456_20260110_143954
a2c,456,15500,0.0,8.94,0,50,10.26,0.26,0.16,456_20260110_143954
a2c,456,15600,0.0,9.0,0,50,10.16,0.18,0.16,456_20260110_143954
a2c,456,15700,0.0,9.24,0,50,10.16,0.16,0.12,456_20260110_143954
a2c,456,15800,0.0,9.34,0,50,10.14,0.1,0.12,456_20260110_143954
a2c,456,15900,0.0,8.92,0,50,10.24,0.16,0.2,456_20260110_143954
a2c,456,16000,0.0,8.7,0,50,10.22,0.36,0.16,456_20260110_143954
a2c,456,16100,0.0,8.78,0,50,10.24,0.18,0.22,456_20260110_143954
a2c,456,16200,0.0,8.56,0,50,10.14,0.24,0.22,456_20260110_143954
a2c,456,16300,0.0,8.74,0,50,10.24,0.2,0.22,456_20260110_143954
a2c,456,16400,0.0,9.36,0,50,10.18,0.16,0.1,456_20260110_143954
a2c,456,16500,0.0,9.24,0,50,10.2,0.18,0.12,456_20260110_143954
a2c,456,16600,0.0,8.68,0,50,10.12,0.22,0.2,456_20260110_143954
a2c,456,16700,0.0,9.56,0,50,10.14,0.14,0.06,456_20260110_143954
a2c,456,16800,0.0,9.22,0,50,10.2,0.14,0.14,456_20260110_143954
a2c,456,16900,0.0,9.68,0,50,10.22,0.12,0.06,456_20260110_143954
a2c,456,17000,0.0,9.58,0,50,10.2,0.06,0.1,456_20260110_143954
a2c,456,17100,0.0,9.74,0,50,10.26,0.06,0.08,456_20260110_143954
a2c,456,17200,0.0,9.52,0,50,10.4,0.14,0.12,456_20260110_143954
a2c,456,17300,0.0,9.42,0,50,10.22,0.1,0.12,456_20260110_143954
a2c,456,17400,0.0,9.48,0,50,10.32,0.12,0.12,456_20260110_143954
a2c,456,17500,0.0,9.28,0,50,10.2,0.16,0.12,456_20260110_143954
a2c,456,17600,0.0,9.34,0,50,10.3,0.18,0.12,456_20260110_143954
a2c,456,17700,0.0,9.76,0,50,10.18,0.06,0.06,456_20260110_143954
a2c,456,17800,0.0,9.4,0,50,10.16,0.08,0.12,456_20260110_143954
a2c,456,17900,0.0,8.66,0,50,10.22,0.18,0.24,456_20260110_143954
a2c,456,18000,0.0,9.18,0,50,10.3,0.06,0.2,456_20260110_143954
a2c,456,18100,0.0,9.46,0,50,10.28,0.06,0.14,456_20260110_143954
a2c,456,18200,0.0,9.52,0,50,10.2,0.04,0.12,456_20260110_143954
a2c,456,18300,0.0,9.44,0,50,10.22,0.14,0.1,456_20260110_143954
a2c,456,18400,0.0,9.38,0,50,10.3,0.16,0.12,456_20260110_143954
a2c,456,18500,0.0,9.16,0,50,10.26,0.2,0.14,456_20260110_143954
a2c,456,18600,0.0,8.9,0,50,10.22,0.26,0.16,456_20260110_143954
a2c,456,18700,0.0,8.96,0,50,10.18,0.16,0.18,456_20260110_143954
a2c,456,18800,0.0,9.5,0,50,10.3,0.2,0.08,456_20260110_143954
a2c,456,18900,0.0,9.02,0,50,10.28,0.18,0.18,456_20260110_143954
a2c,456,19000,0.0,9.4,0,50,10.44,0.32,0.08,456_20260110_143954
a2c,456,19100,0.0,9.06,0,50,10.3,0.32,0.12,456_20260110_143954
a2c,456,19200,0.0,9.08,0,50,10.12,0.22,0.12,456_20260110_143954
a2c,456,19300,0.0,9.64,0,50,10.26,0.06,0.1,456_20260110_143954
a2c,456,19400,0.0,9.6,0,50,10.28,0.14,0.08,456_20260110_143954
a2c,456,19500,0.0,9.76,0,50,10.26,0.1,0.06,456_20260110_143954
a2c,456,19600,0.0,9.7,0,50,10.3,0.1,0.08,456_20260110_143954
a2c,456,19700,0.0,9.84,0,50,10.2,0.08,0.04,456_20260110_143954
a2c,456,19800,0.0,9.9,0,50,10.28,0.04,0.06,456_20260110_143954
a2c,456,19900,0.0,10.0,0,50,10.28,0.04,0.04,456_20260110_143954
a2c,456,20000,0.0,10.2,0,50,10.36,0.08,0.0,456_20260110_143954
dqn,42,100,0.0,3.78,0,50,10.32,1.82,0.58,42_20260110_094509
dqn,42,200,0.0,4.08,0,50,10.24,1.78,0.52,42_20260110_094509
dqn,42,300,0.0,3.84,0,50,10.34,2.0,0.5,42_20260110_094509
dqn,42,400,0.0,3.82,0,50,10.28,1.98,0.5,42_20260110_094509
dqn,42,500,0.0,3.82,0,50,10.3,1.94,0.52,42_20260110_094509
dqn,42,600,0.0,4.22,0,50,10.18,1.78,0.48,42_20260110_094509
dqn,42,700,0.0,4.06,0,50,10.22,1.88,0.48,42_20260110_094509
dqn,42,800,0.0,3.98,0,50,10.24,1.88,0.5,42_20260110_094509
dqn,42,900,0.0,3.88,0,50,10.24,1.88,0.52,42_20260110_094509
dqn,42,1000,0.0,4.04,0,50,10.22,1.84,0.5,42_20260110_094509
dqn,42,1100,0.0,3.9,0,50,10.26,1.88,0.52,42_20260110_094509
dqn,42,1200,0.0,4.22,0,50,10.2,1.84,0.46,42_20260110_094509
dqn,42,1300,0.0,3.42,0,50,10.3,2.04,0.56,42_20260110_094509
dqn,42,1400,0.0,3.7,0,50,10.28,2.04,0.5,42_20260110_094509
dqn,42,1500,0.0,4.1,0,50,10.24,1.82,0.5,42_20260110_094509
dqn,42,1600,0.0,3.92,0,50,10.26,2.02,0.46,42_20260110_094509
dqn,42,1700,0.0,4.36,0,50,10.24,1.84,0.44,42_20260110_094509
dqn,42,1800,0.0,4.36,0,50,10.26,1.9,0.42,42_20260110_094509
dqn,42,1900,0.0,3.94,0,50,10.26,1.96,0.48,42_20260110_094509
dqn,42,2000,0.0,4.42,0,50,10.26,1.92,0.4,42_20260110_094509
dqn,42,2100,0.0,4.46,0,50,10.26,1.9,0.4,42_20260110_094509
dqn,42,2200,0.0,4.26,0,50,10.28,1.96,0.42,42_20260110_094509
dqn,42,2300,0.0,4.12,0,50,10.3,2.04,0.42,42_20260110_094509
dqn,42,2400,0.0,4.1,0,50,10.32,2.06,0.42,42_20260110_094509
dqn,42,2500,0.0,4.2,0,50,10.28,1.94,0.44,42_20260110_094509
dqn,42,2600,0.0,4.08,0,50,10.32,2.02,0.44,42_20260110_094509
dqn,42,2700,0.0,3.84,0,50,10.32,2.04,0.48,42_20260110_094509
dqn,42,2800,0.0,4.16,0,50,10.3,2.02,0.42,42_20260110_094509
dqn,42,2900,0.0,4.04,0,50,10.38,2.02,0.46,42_20260110_094509
dqn,42,3000,0.0,4.52,0,50,10.3,1.84,0.42,42_20260110_094509
dqn,42,3100,0.0,4.22,0,50,10.34,1.96,0.44,42_20260110_094509
dqn,42,3200,0.0,4.72,0,50,10.3,1.84,0.38,42_20260110_094509
dqn,42,3300,0.0,4.16,0,50,10.28,1.86,0.48,42_20260110_094509
dqn,42,3400,0.0,4.56,0,50,10.28,1.86,0.4,42_20260110_094509
dqn,42,3500,0.0,4.38,0,50,10.3,1.86,0.44,42_20260110_094509
dqn,42,3600,0.0,4.58,0,50,10.28,1.8,0.42,42_20260110_094509
dqn,42,3700,0.0,4.56,0,50,10.32,1.78,0.44,42_20260110_094509
dqn,42,3800,0.0,4.56,0,50,10.3,1.82,0.42,42_20260110_094509
dqn,42,3900,0.0,4.78,0,50,10.26,1.74,0.4,42_20260110_094509
dqn,42,4000,0.0,4.22,0,50,10.34,1.86,0.48,42_20260110_094509
dqn,42,4100,0.0,4.3,0,50,10.28,1.84,0.46,42_20260110_094509
dqn,42,4200,0.0,4.32,0,50,10.32,1.9,0.44,42_20260110_094509
dqn,42,4300,0.0,4.36,0,50,10.36,1.8,0.48,42_20260110_094509
dqn,42,4400,0.0,4.24,0,50,10.38,1.82,0.5,42_20260110_094509
dqn,42,4500,0.0,4.42,0,50,10.36,1.82,0.46,42_20260110_094509
dqn,42,4600,0.0,4.0,0,50,10.44,1.92,0.52,42_20260110_094509
dqn,42,4700,0.0,4.12,0,50,10.36,1.92,0.48,42_20260110_094509
dqn,42,4800,0.0,4.3,0,50,10.34,1.82,0.48,42_20260110_094509
dqn,42,4900,0.0,4.14,0,50,10.38,1.92,0.48,42_20260110_094509
dqn,42,5000,0.0,4.06,0,50,10.34,1.94,0.48,42_20260110_094509
dqn,42,5100,0.0,3.92,0,50,10.32,1.9,0.52,42_20260110_094509
dqn,42,5200,0.0,4.12,0,50,10.34,1.86,0.5,42_20260110_094509
dqn,42,5300,0.0,4.32,0,50,10.28,1.88,0.44,42_20260110_094509
dqn,42,5400,0.0,4.04,0,50,10.34,1.9,0.5,42_20260110_094509
dqn,42,5500,0.0,4.16,0,50,10.36,1.9,0.48,42_20260110_094509
dqn,42,5600,0.0,4.28,0,50,10.34,1.88,0.46,42_20260110_094509
dqn,42,5700,0.0,4.58,0,50,10.32,1.82,0.42,42_20260110_094509
dqn,42,5800,0.0,4.22,0,50,10.38,1.98,0.44,42_20260110_094509
dqn,42,5900,0.0,4.26,0,50,10.38,1.96,0.44,42_20260110_094509
dqn,42,6000,0.0,4.12,0,50,10.4,2.04,0.44,42_20260110_094509
