algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean,run_id
no_contraction,123,11400,0.36,14.02,18,50,14.02,0.0,0.0,123_20260109_214022
no_contraction,123,11500,0.44,14.42,22,50,14.42,0.0,0.0,123_20260109_214022
no_contraction,123,11600,0.46,14.28,23,50,14.28,0.0,0.0,123_20260109_214022
no_contraction,123,11700,0.46,14.36,23,50,14.36,0.0,0.0,123_20260109_214022
no_contraction,123,11800,0.54,14.54,27,50,14.54,0.0,0.0,123_20260109_214022
no_contraction,123,11900,0.5,14.36,25,50,14.36,0.0,0.0,123_20260109_214022
no_contraction,123,12000,0.46,14.5,23,50,14.5,0.0,0.0,123_20260109_214022
no_contraction,123,12100,0.5,14.76,25,50,14.76,0.0,0.0,123_20260109_214022
no_contraction,123,12200,0.46,14.64,23,50,14.64,0.0,0.0,123_20260109_214022
no_contraction,123,12300,0.42,14.4,21,50,14.4,0.0,0.0,123_20260109_214022
no_contraction,123,12400,0.5,14.78,25,50,14.78,0.0,0.0,123_20260109_214022
no_contraction,123,12500,0.52,14.68,26,50,14.68,0.0,0.0,123_20260109_214022
no_contraction,123,12600,0.44,14.62,22,50,14.62,0.0,0.0,123_20260109_214022
no_contraction,123,12700,0.42,14.36,21,50,14.36,0.0,0.0,123_20260109_214022
no_contraction,123,12800,0.48,14.58,24,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,12900,0.52,14.84,26,50,14.84,0.0,0.0,123_20260109_214022
no_contraction,123,13000,0.44,14.46,22,50,14.46,0.0,0.0,123_20260109_214022
no_contraction,123,13100,0.36,14.38,18,50,14.38,0.0,0.0,123_20260109_214022
no_contraction,123,13200,0.44,14.68,22,50,14.68,0.0,0.0,123_20260109_214022
no_contraction,123,13300,0.44,14.66,22,50,14.66,0.0,0.0,123_20260109_214022
no_contraction,123,13400,0.4,14.48,20,50,14.48,0.0,0.0,123_20260109_214022
no_contraction,123,13500,0.44,14.86,22,50,14.86,0.0,0.0,123_20260109_214022
no_contraction,123,13600,0.42,14.74,21,50,14.74,0.0,0.0,123_20260109_214022
no_contraction,123,13700,0.4,14.76,20,50,14.76,0.0,0.0,123_20260109_214022
no_contraction,123,13800,0.4,14.54,20,50,14.54,0.0,0.0,123_20260109_214022
no_contraction,123,13900,0.42,14.58,21,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,14000,0.36,14.52,18,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,14100,0.32,14.3,16,50,14.3,0.0,0.0,123_20260109_214022
no_contraction,123,14200,0.38,14.32,19,50,14.32,0.0,0.0,123_20260109_214022
no_contraction,123,14300,0.38,14.58,19,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,14400,0.44,14.58,22,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,14500,0.44,14.62,22,50,14.62,0.0,0.0,123_20260109_214022
no_contraction,123,14600,0.44,14.42,22,50,14.42,0.0,0.0,123_20260109_214022
no_contraction,123,14700,0.48,14.36,24,50,14.36,0.0,0.0,123_20260109_214022
no_contraction,123,14800,0.46,14.54,23,50,14.54,0.0,0.0,123_20260109_214022
no_contraction,123,14900,0.52,14.58,26,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,15000,0.52,14.6,26,50,14.6,0.0,0.0,123_20260109_214022
no_contraction,123,15100,0.56,14.68,28,50,14.68,0.0,0.0,123_20260109_214022
no_contraction,123,15200,0.46,14.78,23,50,14.78,0.0,0.0,123_20260109_214022
no_contraction,123,15300,0.54,14.82,27,50,14.82,0.0,0.0,123_20260109_214022
no_contraction,123,15400,0.56,15.02,28,50,15.02,0.0,0.0,123_20260109_214022
no_contraction,123,15500,0.46,14.76,23,50,14.76,0.0,0.0,123_20260109_214022
no_contraction,123,15600,0.4,14.56,20,50,14.56,0.0,0.0,123_20260109_214022
no_contraction,123,15700,0.46,14.62,23,50,14.62,0.0,0.0,123_20260109_214022
no_contraction,123,15800,0.42,14.58,21,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,15900,0.46,14.52,23,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,16000,0.36,14.52,18,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,16100,0.48,14.5,24,50,14.5,0.0,0.0,123_20260109_214022
no_contraction,123,16200,0.4,14.72,20,50,14.72,0.0,0.0,123_20260109_214022
no_contraction,123,16300,0.42,14.58,21,50,14.58,0.0,0.0,123_20260109_214022
no_contraction,123,16400,0.42,14.52,21,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,16500,0.4,14.5,20,50,14.5,0.0,0.0,123_20260109_214022
no_contraction,123,16600,0.4,14.54,20,50,14.54,0.0,0.0,123_20260109_214022
no_contraction,123,16700,0.4,14.38,20,50,14.38,0.0,0.0,123_20260109_214022
no_contraction,123,16800,0.42,14.52,21,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,16900,0.4,14.66,20,50,14.66,0.0,0.0,123_20260109_214022
no_contraction,123,17000,0.38,14.38,19,50,14.38,0.0,0.0,123_20260109_214022
no_contraction,123,17100,0.4,14.42,20,50,14.42,0.0,0.0,123_20260109_214022
no_contraction,123,17200,0.44,14.44,22,50,14.44,0.0,0.0,123_20260109_214022
no_contraction,123,17300,0.4,14.56,20,50,14.56,0.0,0.0,123_20260109_214022
no_contraction,123,17400,0.36,14.68,18,50,14.68,0.0,0.0,123_20260109_214022
no_contraction,123,17500,0.34,14.78,17,50,14.78,0.0,0.0,123_20260109_214022
no_contraction,123,17600,0.4,14.76,20,50,14.76,0.0,0.0,123_20260109_214022
no_contraction,123,17700,0.38,14.7,19,50,14.7,0.0,0.0,123_20260109_214022
no_contraction,123,17800,0.42,14.7,21,50,14.7,0.0,0.0,123_20260109_214022
no_contraction,123,17900,0.4,14.7,20,50,14.7,0.0,0.0,123_20260109_214022
no_contraction,123,18000,0.4,14.66,20,50,14.66,0.0,0.0,123_20260109_214022
no_contraction,123,18100,0.38,14.56,19,50,14.56,0.0,0.0,123_20260109_214022
no_contraction,123,18200,0.42,14.76,21,50,14.76,0.0,0.0,123_20260109_214022
no_contraction,123,18300,0.4,14.6,20,50,14.6,0.0,0.0,123_20260109_214022
no_contraction,123,18400,0.44,14.66,22,50,14.66,0.0,0.0,123_20260109_214022
no_contraction,123,18500,0.4,14.62,20,50,14.62,0.0,0.0,123_20260109_214022
no_contraction,123,18600,0.4,14.62,20,50,14.62,0.0,0.0,123_20260109_214022
no_contraction,123,18700,0.42,14.66,21,50,14.66,0.0,0.0,123_20260109_214022
no_contraction,123,18800,0.42,14.54,21,50,14.54,0.0,0.0,123_20260109_214022
no_contraction,123,18900,0.5,14.52,25,50,14.52,0.0,0.0,123_20260109_214022
no_contraction,123,19000,0.44,14.64,22,50,14.64,0.0,0.0,123_20260109_214022
no_contraction,123,19100,0.44,14.88,22,50,14.88,0.0,0.0,123_20260109_214022
no_contraction,123,19200,0.42,14.48,21,50,14.48,0.0,0.0,123_20260109_214022
no_contraction,123,19300,0.48,14.82,24,50,14.82,0.0,0.0,123_20260109_214022
no_contraction,123,19400,0.48,15.0,24,50,15.0,0.0,0.0,123_20260109_214022
no_contraction,123,19500,0.52,14.98,26,50,14.98,0.0,0.0,123_20260109_214022
no_contraction,123,19600,0.52,14.86,26,50,14.86,0.0,0.0,123_20260109_214022
no_contraction,123,19700,0.52,14.9,26,50,14.9,0.0,0.0,123_20260109_214022
no_contraction,123,19800,0.5,14.92,25,50,14.92,0.0,0.0,123_20260109_214022
no_contraction,123,19900,0.54,14.98,27,50,14.98,0.0,0.0,123_20260109_214022
no_contraction,123,20000,0.54,15.06,27,50,15.06,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,42,100,0.0,4.64,0,50,10.34,1.6,0.5,42_20260109_214022
persistent_z_no_contraction,42,200,0.0,7.98,0,50,10.16,0.54,0.22,42_20260109_214022
persistent_z_no_contraction,42,300,0.0,8.8,0,50,10.04,0.42,0.08,42_20260109_214022
persistent_z_no_contraction,42,400,0.0,8.8,0,50,10.0,0.3,0.12,42_20260109_214022
persistent_z_no_contraction,42,500,0.0,9.16,0,50,10.04,0.34,0.04,42_20260109_214022
persistent_z_no_contraction,42,600,0.0,9.74,0,50,10.08,0.12,0.02,42_20260109_214022
persistent_z_no_contraction,42,700,0.0,10.0,0,50,10.08,0.04,0.0,42_20260109_214022
persistent_z_no_contraction,42,800,0.0,10.02,0,50,10.1,0.04,0.0,42_20260109_214022
persistent_z_no_contraction,42,900,0.0,10.08,0,50,10.16,0.04,0.0,42_20260109_214022
persistent_z_no_contraction,42,1000,0.0,10.02,0,50,10.02,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1100,0.0,10.12,0,50,10.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1200,0.0,10.18,0,50,10.18,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1300,0.0,10.22,0,50,10.22,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1400,0.0,10.18,0,50,10.18,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1500,0.0,10.34,0,50,10.34,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1600,0.0,10.4,0,50,10.4,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1700,0.0,10.32,0,50,10.32,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1800,0.0,10.48,0,50,10.48,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,1900,0.0,10.4,0,50,10.4,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2000,0.0,10.28,0,50,10.28,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2100,0.0,10.56,0,50,10.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2200,0.0,10.62,0,50,10.62,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2300,0.0,10.34,0,50,10.34,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2400,0.0,10.72,0,50,10.72,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2500,0.0,10.86,0,50,10.86,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2600,0.0,11.2,0,50,11.2,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2700,0.0,10.94,0,50,10.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2800,0.0,10.76,0,50,10.76,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,2900,0.0,10.94,0,50,10.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3000,0.0,11.26,0,50,11.26,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3100,0.0,11.34,0,50,11.34,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3200,0.0,11.12,0,50,11.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3300,0.0,11.12,0,50,11.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3400,0.0,11.22,0,50,11.22,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3500,0.0,11.28,0,50,11.28,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3600,0.0,11.52,0,50,11.52,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3700,0.0,11.28,0,50,11.28,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3800,0.0,11.94,0,50,11.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,3900,0.0,11.78,0,50,11.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4000,0.0,11.76,0,50,11.76,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4100,0.0,11.66,0,50,11.66,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4200,0.0,11.78,0,50,11.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4300,0.04,11.74,2,50,11.74,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4400,0.0,11.76,0,50,11.76,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4500,0.0,11.54,0,50,11.54,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4600,0.02,11.9,1,50,11.9,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4700,0.04,12.3,2,50,12.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4800,0.04,12.28,2,50,12.28,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,4900,0.04,12.56,2,50,12.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5000,0.0,12.2,0,50,12.2,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5100,0.02,12.42,1,50,12.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5200,0.04,12.62,2,50,12.62,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5300,0.02,12.8,1,50,12.8,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5400,0.02,12.74,1,50,12.74,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5500,0.02,12.94,1,50,12.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5600,0.06,13.16,3,50,13.16,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5700,0.0,12.82,0,50,12.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5800,0.08,12.78,4,50,12.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,5900,0.06,12.4,3,50,12.4,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6000,0.12,13.26,6,50,13.26,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6100,0.08,13.08,4,50,13.08,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6200,0.1,12.7,5,50,12.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6300,0.12,13.06,6,50,13.06,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6400,0.06,12.86,3,50,12.86,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6500,0.1,13.04,5,50,13.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6600,0.08,13.12,4,50,13.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6700,0.24,13.54,12,50,13.54,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6800,0.26,13.7,13,50,13.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,6900,0.3,13.9,15,50,13.9,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7000,0.3,13.74,15,50,13.74,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7100,0.3,13.68,15,50,13.68,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7200,0.2,13.42,10,50,13.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7300,0.3,13.74,15,50,13.74,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7400,0.26,13.64,13,50,13.64,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7500,0.34,13.62,17,50,13.62,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7600,0.28,13.5,14,50,13.5,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7700,0.3,13.6,15,50,13.6,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7800,0.38,13.58,19,50,13.58,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,7900,0.36,13.56,18,50,13.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8000,0.38,13.78,19,50,13.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8100,0.38,13.32,19,50,13.32,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8200,0.34,13.3,17,50,13.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8300,0.34,13.12,17,50,13.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8400,0.36,13.42,18,50,13.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8500,0.34,13.84,17,50,13.84,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8600,0.38,13.58,19,50,13.58,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8700,0.42,13.94,21,50,13.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8800,0.46,14.06,23,50,14.06,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,8900,0.48,14.18,24,50,14.18,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9000,0.4,14.0,20,50,14.0,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9100,0.42,14.02,21,50,14.02,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9200,0.44,14.04,22,50,14.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9300,0.46,14.04,23,50,14.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9400,0.44,14.3,22,50,14.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9500,0.46,14.3,23,50,14.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9600,0.44,14.38,22,50,14.38,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9700,0.4,14.24,20,50,14.24,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9800,0.34,13.96,17,50,13.96,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,9900,0.28,14.14,14,50,14.14,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10000,0.26,13.94,13,50,13.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10100,0.2,13.82,10,50,13.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10200,0.2,13.58,10,50,13.58,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10300,0.24,13.7,12,50,13.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10400,0.24,13.68,12,50,13.68,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10500,0.3,13.96,15,50,13.96,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10600,0.38,14.24,19,50,14.24,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10700,0.42,14.18,21,50,14.18,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10800,0.54,14.38,27,50,14.38,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,10900,0.48,14.36,24,50,14.36,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11000,0.44,14.16,22,50,14.16,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11100,0.26,14.02,13,50,14.02,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11200,0.32,14.14,16,50,14.14,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11300,0.52,14.38,26,50,14.38,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11400,0.44,14.54,22,50,14.54,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11500,0.44,14.32,22,50,14.32,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11600,0.42,14.3,21,50,14.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11700,0.46,14.12,23,50,14.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11800,0.46,14.26,23,50,14.26,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,11900,0.42,14.2,21,50,14.2,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12000,0.44,14.1,22,50,14.1,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12100,0.46,14.3,23,50,14.3,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12200,0.46,14.24,23,50,14.24,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12300,0.44,14.24,22,50,14.24,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12400,0.38,14.22,19,50,14.22,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12500,0.42,14.2,21,50,14.2,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12600,0.46,14.28,23,50,14.28,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12700,0.42,14.12,21,50,14.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12800,0.42,14.06,21,50,14.06,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,12900,0.42,14.14,21,50,14.14,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13000,0.46,14.42,23,50,14.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13100,0.46,14.46,23,50,14.46,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13200,0.54,14.56,27,50,14.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13300,0.46,14.36,23,50,14.36,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13400,0.46,14.68,23,50,14.68,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13500,0.52,14.62,26,50,14.62,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13600,0.54,14.56,27,50,14.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13700,0.58,14.78,29,50,14.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13800,0.58,14.8,29,50,14.8,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,13900,0.58,14.94,29,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14000,0.62,14.8,31,50,14.8,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14100,0.64,14.72,32,50,14.72,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14200,0.5,14.66,25,50,14.66,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14300,0.5,14.76,25,50,14.76,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14400,0.48,14.66,24,50,14.66,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14500,0.48,14.48,24,50,14.48,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14600,0.5,15.02,25,50,15.02,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14700,0.48,14.94,24,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14800,0.4,14.8,20,50,14.8,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,14900,0.42,14.82,21,50,14.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15000,0.42,14.88,21,50,14.88,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15100,0.4,14.7,20,50,14.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15200,0.44,14.6,22,50,14.6,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15300,0.4,14.4,20,50,14.4,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15400,0.44,14.56,22,50,14.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15500,0.48,14.64,24,50,14.64,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15600,0.52,14.72,26,50,14.72,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15700,0.48,14.5,24,50,14.5,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15800,0.58,14.78,29,50,14.78,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,15900,0.56,14.84,28,50,14.84,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16000,0.58,14.82,29,50,14.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16100,0.6,14.7,30,50,14.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16200,0.58,14.68,29,50,14.68,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16300,0.64,14.82,32,50,14.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16400,0.64,14.88,32,50,14.88,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16500,0.64,14.94,32,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16600,0.7,15.12,35,50,15.12,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16700,0.7,14.94,35,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16800,0.68,15.06,34,50,15.06,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,16900,0.7,15.04,35,50,15.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17000,0.7,15.04,35,50,15.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17100,0.7,14.96,35,50,14.96,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17200,0.66,15.0,33,50,15.0,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17300,0.62,15.04,31,50,15.04,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17400,0.58,14.82,29,50,14.82,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17500,0.52,14.72,26,50,14.72,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17600,0.48,14.6,24,50,14.6,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17700,0.54,14.6,27,50,14.6,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17800,0.54,14.5,27,50,14.5,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,17900,0.48,14.5,24,50,14.5,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18000,0.48,14.58,24,50,14.58,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18100,0.44,14.4,22,50,14.4,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18200,0.4,14.46,20,50,14.46,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18300,0.44,14.46,22,50,14.46,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18400,0.48,14.68,24,50,14.68,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18500,0.4,14.52,20,50,14.52,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18600,0.44,14.42,22,50,14.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18700,0.44,14.56,22,50,14.56,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18800,0.4,14.38,20,50,14.38,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,18900,0.5,14.54,25,50,14.54,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19000,0.46,14.42,23,50,14.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19100,0.52,14.54,26,50,14.54,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19200,0.5,14.7,25,50,14.7,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19300,0.48,14.42,24,50,14.42,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19400,0.54,14.64,27,50,14.64,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19500,0.54,14.72,27,50,14.72,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19600,0.54,14.76,27,50,14.76,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19700,0.54,14.94,27,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19800,0.56,14.88,28,50,14.88,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,19900,0.56,14.94,28,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,42,20000,0.6,14.94,30,50,14.94,0.0,0.0,42_20260109_214022
persistent_z_no_contraction,123,100,0.0,4.96,0,50,10.3,1.52,0.46,123_20260109_214022
persistent_z_no_contraction,123,200,0.0,8.02,0,50,10.2,0.54,0.22,123_20260109_214022
