step,seed,success_rate,mean_score
14300,123,0.22,13.8
14400,123,0.26,13.84
14500,123,0.22,13.68
14600,123,0.28,13.72
14700,123,0.16,13.86
14800,123,0.24,13.86
14900,123,0.22,13.64
15000,123,0.2,13.62
15100,123,0.2,13.76
15200,123,0.22,13.8
15300,123,0.24,13.96
15400,123,0.22,14.22
15500,123,0.24,13.8
15600,123,0.26,14.1
15700,123,0.24,13.84
15800,123,0.24,14.02
15900,123,0.26,13.94
16000,123,0.22,13.52
16100,123,0.3,13.74
16200,123,0.28,13.74
16300,123,0.32,14.0
16400,123,0.3,13.84
16500,123,0.32,13.96
16600,123,0.32,14.14
16700,123,0.3,14.04
16800,123,0.3,14.22
16900,123,0.3,14.12
17000,123,0.34,14.22
17100,123,0.28,14.04
17200,123,0.32,14.3
17300,123,0.34,14.36
17400,123,0.3,14.16
17500,123,0.34,14.46
17600,123,0.34,14.38
17700,123,0.34,14.3
17800,123,0.34,14.5
17900,123,0.3,14.42
18000,123,0.32,14.42
18100,123,0.32,14.3
18200,123,0.34,14.32
18300,123,0.34,14.3
18400,123,0.34,14.28
18500,123,0.36,14.4
18600,123,0.36,14.42
18700,123,0.36,14.46
18800,123,0.32,14.46
18900,123,0.32,14.42
19000,123,0.32,14.42
19100,123,0.32,14.38
19200,123,0.32,14.46
19300,123,0.32,14.56
19400,123,0.32,14.56
19500,123,0.36,14.56
19600,123,0.36,14.66
19700,123,0.34,14.6
19800,123,0.34,14.6
19900,123,0.34,14.6
20000,123,0.34,14.56
100,456,0.0,5.04
200,456,0.0,8.02
300,456,0.0,9.02
400,456,0.0,7.96
500,456,0.0,8.7
600,456,0.0,7.9
700,456,0.0,6.58
800,456,0.0,5.82
900,456,0.0,5.4
1000,456,0.0,6.26
1100,456,0.0,5.94
1200,456,0.0,5.96
1300,456,0.0,5.96
1400,456,0.0,5.96
1500,456,0.0,5.96
1600,456,0.0,5.96
1700,456,0.0,5.96
1800,456,0.0,5.96
1900,456,0.0,6.18
2000,456,0.0,6.26
2100,456,0.0,6.2
2200,456,0.0,6.34
2300,456,0.0,6.34
2400,456,0.0,5.42
2500,456,0.0,4.9
2600,456,0.0,4.62
2700,456,0.0,4.5
2800,456,0.0,4.26
2900,456,0.0,4.26
3000,456,0.0,4.26
3100,456,0.0,4.26
3200,456,0.0,4.26
3300,456,0.0,4.26
3400,456,0.0,4.26
3500,456,0.0,4.26
3600,456,0.0,4.26
3700,456,0.0,4.26
3800,456,0.0,4.26
3900,456,0.0,4.26
4000,456,0.0,4.26
4100,456,0.0,4.26
4200,456,0.0,4.26
4300,456,0.0,4.26
4400,456,0.0,4.26
4500,456,0.0,4.26
4600,456,0.0,4.26
4700,456,0.0,4.26
4800,456,0.0,4.26
4900,456,0.0,4.26
5000,456,0.0,4.26
5100,456,0.0,4.26
5200,456,0.0,4.26
5300,456,0.0,4.26
5400,456,0.0,4.26
5500,456,0.0,4.26
5600,456,0.0,4.26
5700,456,0.0,4.26
5800,456,0.0,4.26
5900,456,0.0,4.26
6000,456,0.0,4.26
6100,456,0.0,4.26
6200,456,0.0,4.26
6300,456,0.0,4.26
6400,456,0.0,4.26
6500,456,0.0,4.26
6600,456,0.0,4.26
6700,456,0.0,4.26
6800,456,0.0,4.26
6900,456,0.0,4.26
7000,456,0.0,4.26
7100,456,0.0,4.26
7200,456,0.0,4.26
7300,456,0.0,4.26
7400,456,0.0,4.26
7500,456,0.0,4.26
7600,456,0.0,4.26
7700,456,0.0,4.26
7800,456,0.0,4.26
7900,456,0.0,4.26
8000,456,0.0,4.26
8100,456,0.0,4.26
8200,456,0.0,4.26
8300,456,0.0,4.26
8400,456,0.0,4.26
8500,456,0.0,4.26
8600,456,0.0,4.26
8700,456,0.0,4.26
8800,456,0.0,4.26
8900,456,0.0,4.26
9000,456,0.0,4.26
9100,456,0.0,4.26
9200,456,0.0,4.26
9300,456,0.0,4.26
9400,456,0.0,4.26
9500,456,0.0,4.26
9600,456,0.0,4.26
9700,456,0.0,4.26
9800,456,0.0,4.26
9900,456,0.0,4.26
10000,456,0.0,4.26
10100,456,0.0,4.26
10200,456,0.0,4.26
10300,456,0.0,4.26
10400,456,0.0,4.26
10500,456,0.0,4.26
10600,456,0.0,4.26
10700,456,0.0,4.26
10800,456,0.0,4.26
10900,456,0.0,4.26
11000,456,0.0,4.26
11100,456,0.0,4.26
11200,456,0.0,4.26
11300,456,0.0,4.26
11400,456,0.0,4.26
11500,456,0.0,4.26
11600,456,0.0,4.26
11700,456,0.0,4.26
11800,456,0.0,4.26
11900,456,0.0,4.26
12000,456,0.0,4.26
12100,456,0.0,4.26
12200,456,0.0,4.26
12300,456,0.0,4.26
12400,456,0.0,4.26
12500,456,0.0,4.26
12600,456,0.0,4.26
12700,456,0.0,4.26
12800,456,0.0,4.26
12900,456,0.0,4.26
13000,456,0.0,4.26
13100,456,0.0,4.26
13200,456,0.0,4.26
13300,456,0.0,4.26
13400,456,0.0,4.26
13500,456,0.0,4.26
13600,456,0.0,4.26
13700,456,0.0,4.26
13800,456,0.0,4.26
13900,456,0.0,4.26
14000,456,0.0,4.26
14100,456,0.0,4.26
14200,456,0.0,4.26
14300,456,0.0,4.26
14400,456,0.0,4.26
14500,456,0.0,4.26
14600,456,0.0,4.26
14700,456,0.0,4.26
14800,456,0.0,4.26
14900,456,0.0,4.26
15000,456,0.0,4.26
15100,456,0.0,4.26
15200,456,0.0,4.26
15300,456,0.0,4.26
15400,456,0.0,4.26
15500,456,0.0,4.26
15600,456,0.0,4.26
15700,456,0.0,4.26
15800,456,0.0,4.26
15900,456,0.0,4.26
16000,456,0.0,4.26
16100,456,0.0,4.26
16200,456,0.0,4.26
16300,456,0.0,4.26
16400,456,0.0,4.26
16500,456,0.0,4.26
